Date,TotalError,SP500_Hedged20y-0.005,
2025-12-31, 0.025683221246682594, 0.025683221246682594
2025-12-31, 0.013697717998230724, 0.013697717998230724
2025-12-31, 0.013697717998230724, 0.013697717998230724
2025-12-31, 0.013697717998230724, 0.013697717998230724
2025-12-31, 0.013697717998230724, 0.013697717998230724
2025-12-31, 0.013697717998230724, 0.013697717998230724
2025-12-31, 0.013697717998230724, 0.013697717998230724
2025-12-31, 0.013697717998230724, 0.013697717998230724
2025-12-31, 0.013697717998230724, 0.013697717998230724
2025-12-31, 0.013697717998230724, 0.013697717998230724
2025-12-31, 0.013697717998230724, 0.013697717998230724
2025-12-31, 0.007419597249041655, 0.007419597249041655
2025-12-31, 0.006848858999115362, 0.006848858999115362
2025-12-31, 0.018263623997640966, 0.018263623997640966
2025-12-31, 0.007419597249041629, 0.007419597249041629
2025-12-01, 0.0022829529997051208, 0.0022829529997051208
2025-12-01, 0.010844026748599337, 0.010844026748599337
2025-12-01, 0.010844026748599337, 0.010844026748599337
2025-12-01, 0.010844026748599337, 0.010844026748599337
2025-12-01, 0.010844026748599337, 0.010844026748599337
2025-12-01, 0.010844026748599337, 0.010844026748599337
2025-12-01, 0.010844026748599337, 0.010844026748599337
2025-12-01, 0.010844026748599337, 0.010844026748599337
2025-12-01, 0.010844026748599337, 0.010844026748599337
2025-12-01, 0.010844026748599337, 0.010844026748599337
2025-12-01, 0.010844026748599337, 0.010844026748599337
2025-12-01, 0.008561073748894215, 0.008561073748894215
2025-12-01, 0.013697717998230724, 0.013697717998230724
2025-12-01, 0.0011414764998525604, 0.0011414764998525604
2025-12-01, 0.003995167749483949, 0.003995167749483949
2025-11-01, 0.0028536912496313883, 0.0028536912496313883
2025-11-01, 0.005707382499262802, 0.005707382499262802
2025-11-01, 0.005707382499262802, 0.005707382499262802
2025-11-01, 0.005707382499262802, 0.005707382499262802
2025-11-01, 0.005707382499262802, 0.005707382499262802
2025-11-01, 0.005707382499262802, 0.005707382499262802
2025-11-01, 0.005707382499262802, 0.005707382499262802
2025-11-01, 0.005707382499262802, 0.005707382499262802
2025-11-01, 0.005707382499262802, 0.005707382499262802
2025-11-01, 0.005707382499262802, 0.005707382499262802
2025-11-01, 0.005707382499262802, 0.005707382499262802
2025-11-01, 0.003424429499557681, 0.003424429499557681
2025-11-01, 0.0005707382499262929, 0.0005707382499262929
2025-11-01, 0.03481503324550305, 0.03481503324550305
2025-11-01, 0.014839194498083285, 0.014839194498083285
